step,target_width,target_x,target_y,fixate_x,fixate_y,episode
1.0,0.15,0.12510010345250125,0.5049281053802411,0.03159606715752105,-0.001350709820192308,90.0
2.0,0.15,0.12510010345250125,0.5049281053802411,0.16610943367172865,0.5622599427025267,90.0
0.0,0.15,0.37176927763744083,0.18149997923124098,-1.0,-1.0,91.0
1.0,0.15,0.37176927763744083,0.18149997923124098,0.030765377046042257,0.009001317167140309,91.0
2.0,0.15,0.37176927763744083,0.18149997923124098,0.3156905735020419,0.18738362679554607,91.0
0.0,0.15,0.35827533465789985,0.5231881817476288,-1.0,-1.0,92.0
1.0,0.15,0.35827533465789985,0.5231881817476288,0.03449691832105268,0.013570796050154075,92.0
2.0,0.15,0.35827533465789985,0.5231881817476288,0.27456614771874693,0.46944059683556405,92.0
3.0,0.15,0.35827533465789985,0.5231881817476288,0.3424637532830716,0.5725817368293623,92.0
0.0,0.15,-0.4749629527354867,0.21436051662154296,-1.0,-1.0,93.0
1.0,0.15,-0.4749629527354867,0.21436051662154296,0.04581524599597033,0.009300807472284733,93.0
2.0,0.15,-0.4749629527354867,0.21436051662154296,-0.3904651534498414,0.2106282446625461,93.0
3.0,0.15,-0.4749629527354867,0.21436051662154296,-0.49296192856726023,0.22788851750009345,93.0
0.0,0.15,0.2563971181361048,-0.45207121570246067,-1.0,-1.0,94.0
1.0,0.15,0.2563971181361048,-0.45207121570246067,0.062249544992495576,0.01421147584998032,94.0
2.0,0.15,0.2563971181361048,-0.45207121570246067,0.28873523938394974,-0.42431173724507887,94.0
0.0,0.15,-0.11699825099127519,-0.012616547848888224,-1.0,-1.0,95.0
1.0,0.15,-0.11699825099127519,-0.012616547848888224,0.036235154645072466,0.02240319662878835,95.0
2.0,0.15,-0.11699825099127519,-0.012616547848888224,-0.13635482594512197,0.023346386003769887,95.0
0.0,0.15,-0.563067614511279,-0.133422326825027,-1.0,-1.0,96.0
1.0,0.15,-0.563067614511279,-0.133422326825027,0.05633923033678578,0.01970467595343732,96.0
2.0,0.15,-0.563067614511279,-0.133422326825027,-0.415691901855508,-0.10306197502599378,96.0
3.0,0.15,-0.563067614511279,-0.133422326825027,-0.5576120003404873,-0.1320557464260784,96.0
0.0,0.15,0.09438061162636577,0.14078322003740132,-1.0,-1.0,97.0
1.0,0.15,0.09438061162636577,0.14078322003740132,0.04914396475444823,0.01293729776848159,97.0
2.0,0.15,0.09438061162636577,0.14078322003740132,0.11965079624613723,0.18327703015810212,97.0
0.0,0.15,0.3205021573192244,-0.31866902934058344,-1.0,-1.0,98.0
1.0,0.15,0.3205021573192244,-0.31866902934058344,0.030143631406051308,-0.014656394195799909,98.0
2.0,0.15,0.3205021573192244,-0.31866902934058344,0.2224616543168862,-0.2931398805230987,98.0
3.0,0.15,0.3205021573192244,-0.31866902934058344,0.31822088776472296,-0.3422053725624213,98.0
0.0,0.15,0.2818323846028262,0.19257608412474328,-1.0,-1.0,99.0
1.0,0.15,0.2818323846028262,0.19257608412474328,0.06266328374018314,-0.019065860245672105,99.0
2.0,0.15,0.2818323846028262,0.19257608412474328,0.2746391341886509,0.2463885597684051,99.0
